RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30
394679,150,"Hickory, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.1219512195122,197.2208306399483,187.93914246196402,153.2769927925636,150.53763440860214,178.202947845805,188.77551020408163,160.57994454713491,183.64522449923507,174.61014928146682,191.0,166.12828795569914,157.83436668226636,181.71806167400882,171.05263157894737,169.21455938697318,179.84237478740113,171.9583505154639,163.46743295019158,184.51820365558666,188.5884941842188,172.1556886227545,182.12,185.35890246449458,173.88427200722796,190.0141723356009,181.30828726247574
394602,152,"Fort Collins, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.4079174940015,282.46568109820487,287.2561886647966,281.2237354085603,296.84663405205833,282.4185255497548,282.9758397171479,275.82758620689657,281.9773448773449,283.31425300515167
394796,154,"Lincoln, NE",msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,128.69660460021905,146.89774764493393,129.4781529096079,144.2668750414068,137.93103448275863,135.44792968914481,141.36447449293178,140.68295736526622,146.54980619020643,143.8679245283019,143.37899543378995,137.7217553688142,139.5687974344577,148.64864864864865,146.8382558688238,140.05704971475143,142.85714285714286,145.0577954314695,163.51906614785992,153.73959763853344,161.43497757847533,156.42884395268982,157.41524244833067,164.31503042052458,160.39612689272082,162.92592592592592,166.40507651701435,172.0,167.06492890657313,175.0,175.08315693982462,180.10050700737952,177.6855997562062,176.7441976414711,175.7883291047481,171.55673886883272,167.9835108210237,178.3482266236757,180.54388036206217,175.48237764967521,176.88010234230234,182.39092728567107,184.64760498031586,182.38417757541262,188.318766343959,185.87982491046557,173.59192237215854,196.76096375630135,178.0381404077936,175.20805957074026,186.54997696913864,173.48251581289531,174.3578188373141,186.42567878508973,188.17591836734695,181.77107866227038,184.32842839602637
395109,160,"Spartanburg, SC",msa,SC,93.86107634543178,93.64806343397377,97.51804792257059,103.30098957646128,101.44790458577563,99.46463978849967,100.40555043576714,100.25974025974025,106.94189504669103,100.21252873866388,98.8663017982799,101.55857214680744,98.33333333333333,106.04690150569627,109.98166099773243,104.82281876349533,113.01775147928994,107.93333333333334,107.54342481379842,112.24248302618817,115.95925392789505,120.76473712161444,118.27910802245498,110.83123425692695,109.87897747089625,116.90512962828896,113.39221782855226,117.61637254901962,117.22644385026737,120.58752429094815,119.19218955682317,116.42078255291854,121.93998109640832,123.69088835219327,126.07674236491778,126.60972176456298,119.73192033032119,134.0946890946891,132.23644119439365,134.2013121037889,129.67854251012145,127.79203398589493,131.32793522267207,136.4528008298755,134.44174676158104,140.28688006618876,139.9510146955913,137.81694444444443,139.71067683932108,142.6349149659864,143.3525514008817,147.37,152.29347303143828,153.91736967418547,162.10245181405895,152.2176239994551,151.58252331324724,145.34587995930823,154.7142368240931,140.74283231972197,158.10276679841897,150.72480336564843,153.98464306275187,143.243,160.55990119390697,146.76508901432913,153.40263514692657,149.42154458598725,155.3725,154.25511421319797,150.16353786191536,144.95,162.0,156.32755561544394,155.51743853630646,156.4856230031949,147.221217654101,153.3529945553539,158.06257521058964,154.44710059113567,153.88177741540972,162.95351473922904,138.01919385796543
394645,161,"Greeley, CO",msa,CO,174.37924644842496,200.1412327199066,179.35831913685405,189.0635804579564,180.01760574457106,178.66336806266133,184.95382035430458,182.4525837592277,185.61348702726082,190.45671992313987,195.2033462033462,196.03733400263312,178.8884955896995,168.9350586671259,165.87212741751992,156.3303896066568,159.93734909578797,150.85836909871244,176.67003123536225,164.39160239931448,155.63594317806408,155.06906437320825,145.15589046233316,150.81399391568883,144.41586973378134,155.77173287276915,145.63849872598757,141.5761944173724,151.48080438756855,151.17550274223035,158.3025311370028,164.76932294787298,175.7997713630778,173.36238167705133,182.94772922022278,196.62753263893842,197.5446871896723,192.10851063829787,206.33445651105876,222.18319290946476,210.12605042016807,230.9665715450469,228.04690028537462,227.62913980610242,216.93907208433794,231.7901613434678,216.964803588457,228.54402332736845,233.65190257325258,235.33603701033405,258.91819269400463,257.89653685893586,271.27355796687607,265.12904739558894,274.42044327261453,256.62117081759936,248.1349238761108,266.62683216088556,247.01055408970976,253.75268048606148,263.3878241262683,252.02702702702703,256.10700174878025,252.11390501239495,256.3304873748437,250.53411764705882,252.67993874425727,268.2372876602658,260.3741496598639,274.6177370030581,248.63115978098557,251.47469729897549,255.91705097034878,246.01982577350554,248.82131324004305,238.7448840381992,270.09195760598504,246.5483234714004,261.5859938208033,259.6035734226689,269.75400970849216,286.01728945457245,276.41832917705733
394808,162,"Lubbock, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.1087626596213,158.0393953275309,152.01523421873935,154.15774021257846,155.99881901361772,147.06519537746792,152.26462436816917,167.29500471253533,149.97386304234186,153.84615384615384,157.70707624794295,154.82548236118186,165.78947368421052,164.98422712933754,173.33590138674884,166.56022099447515,173.33590138674884,170.35797129677997,175.15364354697104,170.49166622708339,168.78952961961022,165.81617473599488,165.77177177177177,157.72810334980016,146.70741976083715,165.27777777777777,170.37978808089056,169.95665252891388,167.34143049932524,165.43019738936644,174.07792192066742,163.2183908045977,157.00493605993853,154.45270100470623,144.99752986129914,149.41353383458647,150.10268713921423,166.38596446876363,155.36038764385222,162.73800983603172,162.19303255282696,171.28383963494133,166.14285714285714,154.35835351089588,169.46032317594634,157.67197338719257
394471,163,"Clarksville, TN",msa,TN,102.574990798675,106.60587595834764,108.26502632221175,106.93023255813954,110.2571762854906,113.94485683987274,114.68744354110208,113.47482724580455,112.70080321285141,116.0092807424594,112.32134056185313,114.73913043478261,114.80536056158265,112.20565149136577,112.80670560579529,114.09784324039978,115.97938144329896,117.67485758734838,118.62664473684211,115.4979375368297,120.2974903159141,119.0,119.41176470588235,121.26924285265473,118.78203676423922,120.8470394736842,123.67362950886488,119.2,119.54059156702328,122.54342730778288,123.25714285714285,124.82517482517483,128.8047959529168,128.6587548274186,131.8168604651163,129.4933863868567,130.0548589341693,129.34904601571267,133.2941176470588,138.00424628450105,145.0544662309368,147.06632949070203,143.75278810408923,151.79012345679013,155.17902838215235,158.7290008841733,162.7381669391306,157.51111111111112,162.82894736842104,164.47368421052633,173.73565105542946,170.43138041733548,174.25114543321354,176.42857142857142,178.78202029966167,190.0,188.18760856977417,194.66700674954814,192.9601357082273,190.15590200445433,185.71428571428572,204.0408163265306,185.2037617554859,181.77272727272728,188.02507836990597,195.61128526645768,183.4556747600226,184.84848484848484,194.5136186770428,195.11777716821018,197.01492537313433,199.97101449275362,184.68414779499403,185.41766547146955,187.3718004277746,198.27963576158942,201.12426035502958,196.8995086678409,205.20365378855945,204.17840375586854,202.7941678277931,196.26345788473716,195.5688622754491
394741,168,"Kennewick, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.25,208.79484138748887,225.0971632608304,213.26109845960536,227.27272727272728,235.20455722423617,232.6440177252585,230.76923076923077,240.02954209748893,264.7493897477624,258.4637784090909,262.4622812311406,260.2188581019941,254.6874685136001,262.8468935496636,265.1714658793657,269.67558145518166,269.8659354052407,267.24393143145323,275.3854332801701,279.763823431877,267.16902431928776,256.9120234604106,285.8894536213469,282.5158684362377,248.4684394009281,264.60308710033075,270.21678731856196,272.81521014009337,265.6867271292509,284.2003853564547,270.5023109153723,271.81858813297254,274.9001031991744,277.9573848172018,263.97018597951944,266.3972299168975,275.86772974949076,276.11238297915213,265.30360110803326,261.5480649188514,274.7161539014354,283.1029870708872,268.242790073776,285.04379672279697
395229,174,"Wilmington, NC",msa,NC,,,,,,,,,,134.37458074325835,140.87792306214232,170.39800995024876,151.13719735876742,126.77323694440209,130.16594461904458,162.94101123595505,144.01774995712572,136.16855247756536,151.89052563485802,145.7725947521866,141.5453074433657,166.89777777777778,165.97510373443984,164.22222222222223,145.01061571125265,164.83945126308288,162.1043627031651,168.22792521267274,154.5897435897436,152.0562869602672,153.68512110726644,161.98325547265392,158.77285812470424,161.94720296180037,172.97412098259554,157.02671425208501,146.25886427602933,163.95655036208032,162.17287866772404,170.9633214058858,169.6280447662936,162.85941644562334,157.69095388947554,179.21146953405017,177.2773393461105,162.8697001034126,177.29492483099585,184.34782608695653,187.25601750547045,177.3658041603247,184.06593406593407,188.06214227309894,190.081723967176,199.09009225164525,182.85074176941785,201.70876671619612,202.12302538535448,192.75308180799402,198.02051561362163,195.3764814927772,187.6646372399797,197.26615242723443,214.89731987469543,197.2018730489074,213.16832158872518,213.06507982976973,213.5311705153489,209.8194130925508,218.2020782683041,222.40085744908896,223.10438723117784,217.80554501301975,215.17060367454067,218.92953929539294,229.60229602296022,237.32119350592365,224.03554350439452,216.6103079831397,228.30645161290323,233.93461104847802,236.01209528657904,246.60827303044283,231.21285912618958
753875,176,"Crestview, FL",msa,FL,161.51587463233204,136.7570215545395,257.23044090848816,156.81896040624838,186.4183420915119,182.8490718321227,156.56927550271908,175.36704730831974,142.22756410256412,155.95848960109103,161.47526013505396,133.43056631703706,141.21741282867873,145.55555555555554,162.4250135354629,158.54022316094404,170.41474282548745,170.10065814943863,149.07397864806302,169.09091960938585,155.5,141.5044713308785,155.0,160.69633538666773,177.9252704031465,150.62056737588654,164.2295459006054,152.56959314775162,226.8595041322314,233.55263157894737,225.13440860215053,224.4033047735618,236.43586833144155,168.35737291480757,229.4163261323073,187.79897778404484,175.89437819420783,153.55236485706502,177.14791851195747,201.66279201437808,225.04779244424216,224.54451345755695,200.32051282051282,217.89557414256106,214.1290073359283,232.63224984066284,235.73078734499268,219.47883477469276,206.67388167388168,194.91099475060082,198.65877602726982,189.56284153005464,202.79126213592232,224.910944000389,230.71428571428572,250.79654073736913,201.0233918128655,229.41888619854723,232.78175313059035,210.66012878504074,197.80687633593203,218.38302751663207,207.66503850504472,202.59830347233233,244.86990870963902,212.5,202.02095808383234,211.23666565839886,256.9290826284971,224.30238617288168,214.15842583249244,199.5475102828231,210.55699481865284,211.9946984758118,195.37459283387622,211.56393756694575,218.1467384171151,206.35806407908711,208.68124585818424,219.88408387374264,198.95074618507942,215.80871683602908,204.92450880636426
394412,181,"Bremerton, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.87126873097054,250.75478647055192,260.09423076923076,251.2170731707317,250.39893617021278,251.2800788954635,274.6726739312657,248.66270109346226,255.3063725490196,255.72634295713036,275.4004986182867,271.62569013647646,259.1463414634146,273.86699507389164,282.7922703003045,264.56809337153913,276.92021276595744,265.68682871678914,284.5487804878049,270.77162238552853
394483,189,"College Station, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.21527213647443
394811,191,"Lynchburg, VA",msa,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.58908507223114,188.75
394585,194,"Fargo, ND",msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.25,165.13769889840881,176.29402466013278,174.19354838709677,174.63919896264255,179.2296960317924,178.39411764705883,189.84037558685446,181.84497218211067
845160,198,"Prescott Valley, AZ",msa,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.09309768669897,302.27594017094015,309.29832514505415,320.44349747474746,302.1452623979017,297.9587923030009,317.68733606292386,319.9975282449509,325.06076616724755,326.93766937669375,295.55536564068984,305.0767118863049,311.2244897959184,329.6968838526912,336.75652545999145,321.52209492635023,338.3242506811989,349.9524732266341,325.6203928138011,314.03398363750784,335.1482153660012,313.49426112781316
